refund_id,order_item_id,refund_amount,refund_date,refund_reason
12431,94832,22.91,2026-02-12,Damaged Item
12432,17327,2.96,2026-02-12,Late Delivery
12433,173583,10.94,2026-02-12,Damaged Item
12434,147090,18.73,2026-02-12,Wrong Item
12435,146006,11.41,2026-02-12,Damaged Item
12436,219186,24.02,2026-02-12,Customer Error
12437,31647,10.7,2026-02-12,Late Delivery
12438,141745,10.24,2026-02-12,Wrong Item
12439,289629,18.53,2026-02-12,Customer Error
12440,293281,13.23,2026-02-12,Customer Error
12441,134639,49.33,2026-02-12,Customer Error
12442,259210,30.05,2026-02-12,Damaged Item
12443,270937,49.45,2026-02-12,Wrong Item
12444,137167,6.13,2026-02-12,Damaged Item
12445,222447,39.6,2026-02-12,Customer Error
12446,201073,48.52,2026-02-12,Damaged Item
12447,266065,30.52,2026-02-12,Customer Error
12448,182380,20.57,2026-02-12,Late Delivery
12449,206267,12.45,2026-02-12,Late Delivery
12450,272768,20.68,2026-02-12,Late Delivery
12451,136919,14.3,2026-02-12,Wrong Item
12452,250731,45.44,2026-02-12,Wrong Item
12453,16357,29.38,2026-02-12,Customer Error
12454,99604,5.72,2026-02-12,Wrong Item
12455,122178,131.06,2026-02-12,Damaged Item
12456,90065,22.97,2026-02-12,Late Delivery
12457,247154,12.59,2026-02-12,Wrong Item
12458,74232,30.22,2026-02-12,Damaged Item
12459,56188,8.34,2026-02-12,Customer Error
12460,11594,10.25,2026-02-12,Late Delivery
12461,102691,20.95,2026-02-12,Wrong Item
12462,25307,35.5,2026-02-12,Customer Error
12463,295671,185.65,2026-02-12,Late Delivery
12464,103563,16.71,2026-02-12,Late Delivery
12465,301152,19.15,2026-02-12,Damaged Item
12466,245867,14.59,2026-02-12,Damaged Item
12467,267947,10.78,2026-02-12,Late Delivery
12468,226946,45.95,2026-02-12,Damaged Item
12469,279417,413.34,2026-02-12,Customer Error
12470,301330,10.28,2026-02-12,Late Delivery
12471,189047,10.76,2026-02-12,Late Delivery
12472,1855,11.41,2026-02-12,Late Delivery
12473,202303,11.1,2026-02-12,Wrong Item
12474,174280,46.57,2026-02-12,Late Delivery
12475,250605,6.32,2026-02-12,Damaged Item
12476,256244,64.52,2026-02-12,Wrong Item
12477,200144,5.21,2026-02-12,Late Delivery
12478,256279,16.18,2026-02-12,Damaged Item
12479,284918,53.19,2026-02-12,Customer Error
12480,193186,1.49,2026-02-12,Late Delivery
12481,85671,11.31,2026-02-12,Wrong Item
12482,22853,2.4,2026-02-12,Late Delivery
12483,7035,18.73,2026-02-12,Customer Error
12484,253961,49.47,2026-02-12,Wrong Item
12485,299721,28.71,2026-02-12,Customer Error
12486,218853,44.21,2026-02-12,Customer Error
12487,268840,4.76,2026-02-12,Customer Error
12488,299213,96.88,2026-02-12,Damaged Item
12489,34762,12.7,2026-02-12,Customer Error
12490,172815,75.7,2026-02-12,Late Delivery
12491,143454,79.12,2026-02-12,Late Delivery
12492,65635,55.5,2026-02-12,Damaged Item
12493,70881,29.4,2026-02-12,Late Delivery
12494,202542,28.69,2026-02-12,Customer Error
12495,39037,58.9,2026-02-12,Late Delivery
12496,233764,32.44,2026-02-12,Customer Error
12497,226263,45.79,2026-02-12,Customer Error
12498,280179,30.48,2026-02-12,Late Delivery
12499,262340,38.6,2026-02-12,Wrong Item
12500,49947,13.23,2026-02-12,Late Delivery
12501,271221,13.69,2026-02-12,Wrong Item
12502,104014,23.6,2026-02-12,Late Delivery
12503,61462,43.51,2026-02-12,Late Delivery
12504,243927,15.68,2026-02-12,Late Delivery
12505,224991,9.25,2026-02-12,Late Delivery
12506,298739,33.36,2026-02-12,Customer Error
12507,78460,21.23,2026-02-12,Late Delivery
12508,103281,61.11,2026-02-12,Late Delivery
12509,186055,157.97,2026-02-12,Wrong Item
12510,212604,10.87,2026-02-12,Damaged Item
12511,240051,15.09,2026-02-12,Wrong Item
12512,270787,6.24,2026-02-12,Damaged Item
12513,264737,25.05,2026-02-12,Damaged Item
12514,98240,7.67,2026-02-12,Damaged Item
12515,248974,45.14,2026-02-12,Wrong Item
12516,61993,30.35,2026-02-12,Late Delivery
12517,6956,19.52,2026-02-12,Damaged Item
12518,128780,6.8,2026-02-12,Late Delivery
12519,81741,22.88,2026-02-12,Late Delivery
12520,168278,19.19,2026-02-12,Damaged Item
12521,286579,35.75,2026-02-12,Customer Error
12522,184000,35.96,2026-02-12,Late Delivery
12523,133311,110.18,2026-02-12,Customer Error
12524,242523,20.18,2026-02-12,Late Delivery
12525,113011,21.19,2026-02-12,Customer Error
12526,221030,90.17,2026-02-12,Wrong Item
12527,51109,52.23,2026-02-12,Late Delivery
12528,20251,36.69,2026-02-12,Wrong Item
12529,49967,53.65,2026-02-12,Damaged Item
12530,267938,26.26,2026-02-12,Late Delivery
12531,71932,37.29,2026-02-12,Late Delivery
12532,141647,15.74,2026-02-12,Wrong Item
12533,221629,8.55,2026-02-12,Customer Error
12534,150535,25.34,2026-02-12,Wrong Item
12535,91741,55.35,2026-02-12,Wrong Item
12536,154951,58.45,2026-02-12,Wrong Item
12537,14896,25.7,2026-02-12,Late Delivery
12538,258358,5.89,2026-02-12,Late Delivery
12539,260115,68.81,2026-02-12,Late Delivery
12540,295055,1.48,2026-02-12,Late Delivery
12541,16722,10.84,2026-02-12,Damaged Item
12542,150381,26.5,2026-02-12,Customer Error
12543,101055,26.26,2026-02-12,Wrong Item
12544,211283,10.15,2026-02-12,Customer Error
12545,125375,53.36,2026-02-12,Wrong Item
12546,16532,6.28,2026-02-12,Customer Error
12547,169730,63.36,2026-02-12,Damaged Item
12548,16239,19.11,2026-02-12,Late Delivery
12549,198420,25.07,2026-02-12,Customer Error
12550,21358,17.71,2026-02-12,Late Delivery
12551,209095,42.87,2026-02-12,Customer Error
12552,242288,57.94,2026-02-12,Late Delivery
12553,92894,20.97,2026-02-12,Late Delivery
12554,3892,3.46,2026-02-12,Customer Error
12555,9521,62.95,2026-02-12,Wrong Item
12556,101875,150.02,2026-02-12,Late Delivery
12557,302075,28.06,2026-02-12,Wrong Item
12558,174002,2.92,2026-02-12,Customer Error
12559,202300,45.98,2026-02-12,Wrong Item
12560,92764,32.06,2026-02-12,Wrong Item
12561,163049,88.65,2026-02-12,Customer Error
12562,110863,120.93,2026-02-12,Late Delivery
12563,100761,38.37,2026-02-12,Customer Error
12564,289074,27.41,2026-02-12,Late Delivery
12565,98999,27.58,2026-02-12,Late Delivery
12566,11893,17.34,2026-02-12,Late Delivery
12567,187254,66.25,2026-02-12,Late Delivery
12568,139179,24.99,2026-02-12,Customer Error
12569,67235,13.26,2026-02-12,Wrong Item
12570,53091,11.31,2026-02-12,Late Delivery
12571,47256,323.48,2026-02-12,Damaged Item
12572,200008,8.05,2026-02-12,Customer Error
12573,97190,95.93,2026-02-12,Late Delivery
12574,237791,30.57,2026-02-12,Wrong Item
12575,228768,4.88,2026-02-12,Damaged Item
12576,12935,56.06,2026-02-12,Damaged Item
12577,232890,82.36,2026-02-12,Damaged Item
12578,17826,56.64,2026-02-12,Customer Error
12579,83840,9.16,2026-02-12,Late Delivery
12580,14,65.75,2026-02-12,Wrong Item
12581,117179,14.3,2026-02-12,Customer Error
12582,70717,24.33,2026-02-12,Late Delivery
12583,247822,39.42,2026-02-12,Customer Error
12584,167243,48.59,2026-02-12,Damaged Item
12585,104798,47.39,2026-02-12,Late Delivery
12586,212526,13.59,2026-02-12,Damaged Item
12587,77166,6.58,2026-02-12,Wrong Item
12588,249215,64.44,2026-02-12,Damaged Item
12589,131673,78.42,2026-02-12,Wrong Item
12590,84486,5.87,2026-02-12,Late Delivery
12591,224045,5.44,2026-02-12,Damaged Item
12592,194541,16.77,2026-02-12,Late Delivery
12593,88501,41.9,2026-02-12,Damaged Item
12594,109374,52.17,2026-02-12,Customer Error
12595,70681,4.09,2026-02-12,Damaged Item
12596,161826,6.58,2026-02-12,Customer Error
12597,161865,28.29,2026-02-12,Customer Error
12598,186731,29.2,2026-02-12,Damaged Item
12599,5653,95.4,2026-02-12,Late Delivery
12600,188674,76.27,2026-02-12,Customer Error
12601,141636,55.91,2026-02-12,Wrong Item
12602,255954,15.0,2026-02-12,Damaged Item
12603,134371,4.95,2026-02-12,Wrong Item
12604,172810,28.37,2026-02-12,Customer Error
12605,192571,23.02,2026-02-12,Wrong Item
12606,217552,5.05,2026-02-12,Damaged Item
12607,62676,17.11,2026-02-12,Late Delivery
12608,171728,51.14,2026-02-12,Late Delivery
12609,282532,1.95,2026-02-12,Wrong Item
12610,175529,90.17,2026-02-12,Wrong Item
12611,279223,6.21,2026-02-12,Wrong Item
12612,146489,5.96,2026-02-12,Late Delivery
12613,39893,22.44,2026-02-12,Late Delivery
12614,189219,28.62,2026-02-12,Customer Error
12615,100276,43.33,2026-02-12,Wrong Item
12616,81952,82.97,2026-02-12,Wrong Item
12617,269381,62.92,2026-02-12,Late Delivery
12618,188972,30.03,2026-02-12,Customer Error
12619,226519,30.85,2026-02-12,Wrong Item
12620,153604,222.74,2026-02-12,Wrong Item
12621,278091,29.45,2026-02-12,Damaged Item
12622,284986,6.11,2026-02-12,Late Delivery
12623,208767,43.12,2026-02-12,Late Delivery
12624,202195,65.24,2026-02-12,Damaged Item
12625,107108,4.59,2026-02-12,Customer Error
12626,104236,6.46,2026-02-12,Late Delivery
12627,232453,16.68,2026-02-12,Damaged Item
12628,122592,44.86,2026-02-12,Damaged Item
12629,60831,1.74,2026-02-12,Damaged Item
12630,72255,17.58,2026-02-12,Late Delivery
12631,296089,4.05,2026-02-12,Wrong Item
12632,221514,97.1,2026-02-12,Wrong Item
12633,152224,42.54,2026-02-12,Late Delivery
12634,130735,4.21,2026-02-12,Late Delivery
12635,247057,153.92,2026-02-12,Customer Error
12636,144604,35.56,2026-02-12,Customer Error
12637,65089,1.78,2026-02-12,Customer Error
12638,278755,22.05,2026-02-12,Customer Error
12639,214165,12.04,2026-02-12,Damaged Item
12640,42287,5.37,2026-02-12,Damaged Item
12641,211986,27.76,2026-02-12,Late Delivery
12642,208877,42.3,2026-02-12,Wrong Item
12643,92411,8.77,2026-02-12,Damaged Item
12644,94984,6.15,2026-02-12,Customer Error
12645,4852,4.43,2026-02-12,Late Delivery
12646,76753,18.95,2026-02-12,Wrong Item
12647,303440,0.64,2026-02-12,Customer Error
12648,228239,48.82,2026-02-12,Late Delivery
12649,29637,3.55,2026-02-12,Customer Error
12650,24977,15.19,2026-02-12,Wrong Item
12651,21961,9.27,2026-02-12,Wrong Item
12652,256542,23.14,2026-02-12,Damaged Item
12653,47580,16.74,2026-02-12,Damaged Item
12654,25580,18.41,2026-02-12,Damaged Item
12655,230185,6.85,2026-02-12,Late Delivery
12656,48988,14.98,2026-02-12,Customer Error
12657,202859,11.35,2026-02-12,Late Delivery
12658,110754,97.59,2026-02-12,Late Delivery
12659,256906,6.1,2026-02-12,Customer Error
12660,222322,33.53,2026-02-12,Damaged Item
12661,60235,7.36,2026-02-12,Damaged Item
12662,300077,18.81,2026-02-12,Damaged Item
12663,56252,20.26,2026-02-12,Wrong Item
12664,185324,7.34,2026-02-12,Customer Error
12665,282582,12.22,2026-02-12,Customer Error
12666,39232,8.03,2026-02-12,Customer Error
12667,46126,57.59,2026-02-12,Damaged Item
12668,134002,27.66,2026-02-12,Late Delivery
12669,54075,14.65,2026-02-12,Late Delivery
12670,27640,89.97,2026-02-12,Customer Error
12671,94528,43.0,2026-02-12,Wrong Item
12672,681,5.55,2026-02-12,Wrong Item
12673,6125,14.01,2026-02-12,Wrong Item
12674,58766,43.22,2026-02-12,Wrong Item
12675,443,4.84,2026-02-12,Customer Error
12676,266073,28.75,2026-02-12,Late Delivery
12677,88349,25.94,2026-02-12,Late Delivery
12678,17217,7.48,2026-02-12,Late Delivery
12679,304254,16.86,2026-02-12,Wrong Item
12680,208120,32.84,2026-02-12,Wrong Item
12681,255048,5.98,2026-02-12,Damaged Item
12682,68098,4.03,2026-02-12,Late Delivery
12683,165503,38.93,2026-02-12,Damaged Item
12684,207066,19.03,2026-02-12,Damaged Item
12685,93449,11.49,2026-02-12,Customer Error
12686,238955,13.33,2026-02-12,Customer Error
12687,32947,17.52,2026-02-12,Customer Error
12688,135407,9.43,2026-02-12,Customer Error
12689,85487,49.4,2026-02-12,Damaged Item
12690,186354,246.67,2026-02-12,Wrong Item
12691,8220,14.42,2026-02-12,Wrong Item
12692,82827,22.52,2026-02-12,Customer Error
12693,65307,54.17,2026-02-12,Wrong Item
12694,302218,32.85,2026-02-12,Late Delivery
12695,183979,8.15,2026-02-12,Customer Error
12696,150314,49.0,2026-02-12,Wrong Item
12697,173798,163.69,2026-02-12,Late Delivery
12698,247907,72.05,2026-02-12,Damaged Item
12699,211286,28.05,2026-02-12,Wrong Item
12700,274543,120.29,2026-02-12,Wrong Item
12701,186308,15.04,2026-02-12,Damaged Item
12702,182233,7.06,2026-02-12,Customer Error
12703,31855,21.29,2026-02-12,Customer Error
12704,117661,19.29,2026-02-12,Wrong Item
12705,153748,25.22,2026-02-12,Customer Error
12706,19856,18.47,2026-02-12,Late Delivery
12707,157004,21.17,2026-02-12,Wrong Item
12708,198716,53.01,2026-02-12,Damaged Item
12709,35936,24.71,2026-02-12,Damaged Item
12710,1843,15.59,2026-02-12,Damaged Item
12711,182699,8.25,2026-02-12,Late Delivery
12712,105372,81.65,2026-02-12,Late Delivery
12713,142608,33.26,2026-02-12,Customer Error
12714,143543,4.31,2026-02-12,Late Delivery
12715,95841,6.41,2026-02-12,Damaged Item
12716,110640,21.9,2026-02-12,Customer Error
12717,261014,144.99,2026-02-12,Wrong Item
12718,18119,41.47,2026-02-12,Damaged Item
12719,85434,18.03,2026-02-12,Wrong Item
12720,177666,9.73,2026-02-12,Customer Error
12721,297157,4.45,2026-02-12,Wrong Item
12722,235604,60.0,2026-02-12,Wrong Item
12723,177249,5.48,2026-02-12,Wrong Item
12724,295855,2.7,2026-02-12,Late Delivery
12725,210876,41.99,2026-02-12,Late Delivery
12726,125001,30.43,2026-02-12,Late Delivery
12727,238829,7.66,2026-02-12,Wrong Item
12728,139320,58.03,2026-02-12,Late Delivery
12729,109863,11.96,2026-02-12,Damaged Item
12730,171076,18.86,2026-02-12,Damaged Item
12731,257274,30.38,2026-02-12,Customer Error
12732,61531,1.41,2026-02-12,Wrong Item
12733,202786,41.82,2026-02-12,Damaged Item
12734,78680,3.99,2026-02-12,Late Delivery
12735,9732,8.98,2026-02-12,Customer Error
12736,183398,39.49,2026-02-12,Wrong Item
12737,87095,26.11,2026-02-12,Late Delivery
12738,163865,13.55,2026-02-12,Damaged Item
12739,284968,121.98,2026-02-12,Damaged Item
12740,94153,32.84,2026-02-12,Customer Error
12741,283030,6.65,2026-02-12,Damaged Item
12742,270656,44.66,2026-02-12,Customer Error
12743,152096,87.11,2026-02-12,Damaged Item
12744,258128,118.43,2026-02-12,Damaged Item
12745,82824,19.4,2026-02-12,Late Delivery
12746,143156,4.15,2026-02-12,Wrong Item
12747,38870,88.4,2026-02-12,Damaged Item
12748,189785,7.25,2026-02-12,Customer Error
12749,65237,7.76,2026-02-12,Customer Error
12750,114558,13.31,2026-02-12,Damaged Item
12751,167534,66.95,2026-02-12,Damaged Item
12752,220850,39.27,2026-02-12,Damaged Item
12753,26631,81.63,2026-02-12,Wrong Item
12754,248734,13.99,2026-02-12,Late Delivery
12755,159380,11.63,2026-02-12,Damaged Item
12756,41670,5.38,2026-02-12,Customer Error
12757,294309,43.72,2026-02-12,Customer Error
12758,44004,7.91,2026-02-12,Customer Error
12759,176511,29.04,2026-02-12,Customer Error
12760,70261,23.8,2026-02-12,Late Delivery
12761,127977,50.89,2026-02-12,Wrong Item
12762,33096,9.3,2026-02-12,Wrong Item
12763,178861,20.5,2026-02-12,Wrong Item
12764,7493,28.81,2026-02-12,Late Delivery
12765,103462,31.48,2026-02-12,Wrong Item
12766,73638,14.4,2026-02-12,Wrong Item
12767,145422,27.21,2026-02-12,Late Delivery
12768,243378,48.74,2026-02-12,Wrong Item
12769,282136,7.43,2026-02-12,Late Delivery
12770,125665,49.57,2026-02-12,Late Delivery
12771,280242,68.8,2026-02-12,Damaged Item
12772,299493,28.78,2026-02-12,Late Delivery
12773,174126,56.3,2026-02-12,Damaged Item
12774,72809,35.16,2026-02-12,Late Delivery
12775,65235,18.59,2026-02-12,Damaged Item
12776,68546,2.74,2026-02-12,Damaged Item
12777,218486,3.35,2026-02-12,Late Delivery
12778,41208,105.53,2026-02-12,Late Delivery
12779,165508,2.19,2026-02-12,Wrong Item
12780,15938,7.68,2026-02-12,Late Delivery
12781,231364,21.61,2026-02-12,Wrong Item
12782,282259,13.03,2026-02-12,Customer Error
12783,289949,43.81,2026-02-12,Customer Error
12784,278349,76.19,2026-02-12,Wrong Item
12785,16898,15.94,2026-02-12,Damaged Item
12786,257755,4.71,2026-02-12,Wrong Item
12787,41868,18.05,2026-02-12,Wrong Item
12788,40904,25.16,2026-02-12,Wrong Item
12789,163031,47.41,2026-02-12,Customer Error
12790,69352,8.92,2026-02-12,Customer Error
12791,43143,8.83,2026-02-12,Late Delivery
12792,95265,47.81,2026-02-12,Customer Error
12793,144592,3.1,2026-02-12,Customer Error
12794,186641,29.31,2026-02-12,Wrong Item
12795,95320,42.04,2026-02-12,Damaged Item
12796,92140,3.25,2026-02-12,Damaged Item
12797,1283,46.52,2026-02-12,Wrong Item
12798,18710,17.1,2026-02-12,Customer Error
12799,205558,4.2,2026-02-12,Late Delivery
12800,269249,13.78,2026-02-12,Late Delivery
12801,197552,10.07,2026-02-12,Late Delivery
12802,223419,27.71,2026-02-12,Wrong Item
12803,147491,21.64,2026-02-12,Damaged Item
12804,97548,10.36,2026-02-12,Customer Error
12805,186358,21.39,2026-02-12,Customer Error
12806,112006,10.71,2026-02-12,Damaged Item
12807,235096,20.64,2026-02-12,Wrong Item
12808,268874,29.13,2026-02-12,Customer Error
12809,299126,19.42,2026-02-12,Damaged Item
12810,247610,23.43,2026-02-12,Damaged Item
12811,210883,98.39,2026-02-12,Customer Error
12812,211017,6.73,2026-02-12,Late Delivery
12813,131769,16.49,2026-02-12,Wrong Item
12814,242126,11.15,2026-02-12,Late Delivery
12815,291511,7.9,2026-02-12,Wrong Item
12816,62944,106.39,2026-02-12,Late Delivery
12817,63631,44.05,2026-02-12,Wrong Item
12818,159936,44.47,2026-02-12,Late Delivery
12819,301212,10.37,2026-02-12,Late Delivery
12820,177933,2.74,2026-02-12,Late Delivery
12821,206977,19.47,2026-02-12,Customer Error
12822,163882,14.8,2026-02-12,Damaged Item
12823,101073,125.89,2026-02-12,Wrong Item
12824,185967,2.24,2026-02-12,Customer Error
12825,175000,2804.03,2026-02-12,Damaged Item
12826,298358,3.97,2026-02-12,Customer Error
12827,57672,53.39,2026-02-12,Wrong Item
12828,8521,136.09,2026-02-12,Damaged Item
12829,239818,44.61,2026-02-12,Wrong Item
12830,90928,67.54,2026-02-12,Wrong Item
12831,111987,11.47,2026-02-12,Late Delivery
12832,27218,58.95,2026-02-12,Customer Error
12833,276325,7.06,2026-02-12,Late Delivery
12834,107866,13.12,2026-02-12,Late Delivery
12835,10313,41.28,2026-02-12,Customer Error
12836,68593,9.32,2026-02-12,Late Delivery
12837,77054,3.92,2026-02-12,Late Delivery
12838,140469,17.64,2026-02-12,Late Delivery
12839,240785,11.65,2026-02-12,Customer Error
12840,234795,57.11,2026-02-12,Wrong Item
12841,277174,47.41,2026-02-12,Customer Error
12842,254573,39.21,2026-02-12,Wrong Item
12843,225661,16.98,2026-02-12,Damaged Item
12844,260485,22.57,2026-02-12,Wrong Item
12845,182601,4.22,2026-02-12,Late Delivery
12846,200566,4.6,2026-02-12,Wrong Item
12847,177126,240.5,2026-02-12,Damaged Item
12848,146078,4.38,2026-02-12,Late Delivery
12849,157956,26.77,2026-02-12,Customer Error
12850,30852,43.78,2026-02-12,Damaged Item
12851,77294,2.7,2026-02-12,Late Delivery
12852,63787,80.32,2026-02-12,Customer Error
12853,283611,16.95,2026-02-12,Customer Error
12854,279025,97.31,2026-02-12,Damaged Item
12855,134415,16.93,2026-02-12,Damaged Item
12856,45715,11.17,2026-02-12,Damaged Item
12857,303768,1.44,2026-02-12,Damaged Item
12858,226701,28.85,2026-02-12,Customer Error
12859,7811,7.13,2026-02-12,Late Delivery
12860,251541,13.19,2026-02-12,Wrong Item
12861,73519,31.82,2026-02-12,Late Delivery
12862,96252,18.75,2026-02-12,Late Delivery
12863,37018,20.85,2026-02-12,Late Delivery
12864,270742,12.47,2026-02-12,Customer Error
12865,73480,20.28,2026-02-12,Customer Error
12866,132916,4.1,2026-02-12,Damaged Item
12867,183999,28.98,2026-02-12,Late Delivery
12868,135040,27.07,2026-02-12,Customer Error
12869,122311,3.7,2026-02-12,Late Delivery
12870,207782,17.4,2026-02-12,Customer Error
12871,243631,113.48,2026-02-12,Late Delivery
12872,269659,47.87,2026-02-12,Customer Error
12873,55332,8.71,2026-02-12,Customer Error
12874,203952,1.33,2026-02-12,Damaged Item
12875,200980,44.67,2026-02-12,Damaged Item
12876,73593,38.55,2026-02-12,Customer Error
12877,87170,73.12,2026-02-12,Damaged Item
12878,118380,96.65,2026-02-12,Damaged Item
12879,218128,8.8,2026-02-12,Wrong Item
12880,236250,15.38,2026-02-12,Wrong Item
12881,259122,18.28,2026-02-12,Customer Error
12882,236991,46.99,2026-02-12,Late Delivery
12883,149687,17.14,2026-02-12,Late Delivery
12884,43715,300.88,2026-02-12,Wrong Item
12885,224270,40.3,2026-02-12,Customer Error
12886,181445,15.77,2026-02-12,Damaged Item
12887,270003,71.07,2026-02-12,Damaged Item
12888,247692,100.0,2026-02-12,Wrong Item
12889,126479,10.49,2026-02-12,Customer Error
12890,181200,12.05,2026-02-12,Customer Error
12891,246706,25.46,2026-02-12,Wrong Item
12892,192479,29.91,2026-02-12,Wrong Item
12893,273710,104.82,2026-02-12,Damaged Item
12894,285961,37.73,2026-02-12,Damaged Item
12895,135747,9.39,2026-02-12,Customer Error
12896,68620,11.96,2026-02-12,Customer Error
12897,262514,28.68,2026-02-12,Damaged Item
12898,28955,79.2,2026-02-12,Wrong Item
12899,174535,3.68,2026-02-12,Late Delivery
